datetime,open,high,low,close,volume,ticker,instrument,expiry,option_type,strike,oi
2020-01-01 10:05:59,1507.3,1507.7,1502.3,1504.75,152389,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:06:59,1507.3,1507.7,1502.3,1504.75,152389,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:07:59,1507.3,1507.7,1502.3,1504.75,152389,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:08:59,1507.3,1507.7,1502.3,1504.75,152389,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:09:59,1507.3,1507.7,1502.3,1504.75,152389,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:10:59,1504.55,1506.1,1504.25,1505.7,67663,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:11:59,1504.55,1506.1,1504.25,1505.7,67663,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:12:59,1504.55,1506.1,1504.25,1505.7,67663,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:13:59,1504.55,1506.1,1504.25,1505.7,67663,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:14:59,1504.55,1506.1,1504.25,1505.7,67663,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:15:59,1505.55,1506.6,1504.8,1505.3,41447,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:16:59,1505.55,1506.6,1504.8,1505.3,41447,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:17:59,1505.55,1506.6,1504.8,1505.3,41447,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:18:59,1505.55,1506.6,1504.8,1505.3,41447,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:19:59,1505.55,1506.6,1504.8,1505.3,41447,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:20:59,1505.35,1505.35,1504.25,1504.7,39772,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:21:59,1505.35,1505.35,1504.25,1504.7,39772,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:22:59,1505.35,1505.35,1504.25,1504.7,39772,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:23:59,1505.35,1505.35,1504.25,1504.7,39772,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:24:59,1505.35,1505.35,1504.25,1504.7,39772,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:25:59,1504.75,1505.75,1503.9,1505.75,47429,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:26:59,1504.75,1505.75,1503.9,1505.75,47429,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:27:59,1504.75,1505.75,1503.9,1505.75,47429,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:28:59,1504.75,1505.75,1503.9,1505.75,47429,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:29:59,1504.75,1505.75,1503.9,1505.75,47429,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:30:59,1505.75,1508.2,1504.95,1506.7,61406,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:31:59,1505.75,1508.2,1504.95,1506.7,61406,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:32:59,1505.75,1508.2,1504.95,1506.7,61406,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:33:59,1505.75,1508.2,1504.95,1506.7,61406,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:34:59,1505.75,1508.2,1504.95,1506.7,61406,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:35:59,1506.7,1508.2,1506.25,1507.7,41867,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:36:59,1506.7,1508.2,1506.25,1507.7,41867,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:37:59,1506.7,1508.2,1506.25,1507.7,41867,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:38:59,1506.7,1508.2,1506.25,1507.7,41867,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:39:59,1506.7,1508.2,1506.25,1507.7,41867,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:40:59,1508.0,1508.0,1506.7,1507.15,39340,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:41:59,1508.0,1508.0,1506.7,1507.15,39340,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:42:59,1508.0,1508.0,1506.7,1507.15,39340,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:43:59,1508.0,1508.0,1506.7,1507.15,39340,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:44:59,1508.0,1508.0,1506.7,1507.15,39340,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:45:59,1507.15,1507.2,1504.75,1505.75,69013,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:46:59,1507.15,1507.2,1504.75,1505.75,69013,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:47:59,1507.15,1507.2,1504.75,1505.75,69013,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:48:59,1507.15,1507.2,1504.75,1505.75,69013,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:49:59,1507.15,1507.2,1504.75,1505.75,69013,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:50:59,1505.75,1505.75,1501.25,1503.6,135174,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:51:59,1505.75,1505.75,1501.25,1503.6,135174,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:52:59,1505.75,1505.75,1501.25,1503.6,135174,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:53:59,1505.75,1505.75,1501.25,1503.6,135174,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:54:59,1505.75,1505.75,1501.25,1503.6,135174,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:55:59,1503.65,1504.55,1502.05,1502.75,93995,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:56:59,1503.65,1504.55,1502.05,1502.75,93995,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:57:59,1503.65,1504.55,1502.05,1502.75,93995,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:58:59,1503.65,1504.55,1502.05,1502.75,93995,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 10:59:59,1503.65,1504.55,1502.05,1502.75,93995,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:00:59,1502.75,1505.65,1502.65,1504.15,49766,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:01:59,1502.75,1505.65,1502.65,1504.15,49766,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:02:59,1502.75,1505.65,1502.65,1504.15,49766,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:03:59,1502.75,1505.65,1502.65,1504.15,49766,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:04:59,1502.75,1505.65,1502.65,1504.15,49766,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:05:59,1504.05,1504.65,1503.45,1504.15,18569,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:06:59,1504.05,1504.65,1503.45,1504.15,18569,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:07:59,1504.05,1504.65,1503.45,1504.15,18569,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:08:59,1504.05,1504.65,1503.45,1504.15,18569,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:09:59,1504.05,1504.65,1503.45,1504.15,18569,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:10:59,1504.45,1504.75,1503.75,1504.55,22949,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:11:59,1504.45,1504.75,1503.75,1504.55,22949,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:12:59,1504.45,1504.75,1503.75,1504.55,22949,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:13:59,1504.45,1504.75,1503.75,1504.55,22949,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:14:59,1504.45,1504.75,1503.75,1504.55,22949,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:15:59,1504.65,1504.75,1504.1,1504.2,24125,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:16:59,1504.65,1504.75,1504.1,1504.2,24125,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:17:59,1504.65,1504.75,1504.1,1504.2,24125,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:18:59,1504.65,1504.75,1504.1,1504.2,24125,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:19:59,1504.65,1504.75,1504.1,1504.2,24125,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:20:59,1504.25,1504.65,1503.55,1503.55,21115,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:21:59,1504.25,1504.65,1503.55,1503.55,21115,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:22:59,1504.25,1504.65,1503.55,1503.55,21115,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:23:59,1504.25,1504.65,1503.55,1503.55,21115,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:24:59,1504.25,1504.65,1503.55,1503.55,21115,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:25:59,1503.55,1504.55,1502.75,1504.55,34142,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:26:59,1503.55,1504.55,1502.75,1504.55,34142,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:27:59,1503.55,1504.55,1502.75,1504.55,34142,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:28:59,1503.55,1504.55,1502.75,1504.55,34142,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:29:59,1503.55,1504.55,1502.75,1504.55,34142,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:30:59,1504.55,1505.15,1504.1,1505.15,23461,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:31:59,1504.55,1505.15,1504.1,1505.15,23461,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:32:59,1504.55,1505.15,1504.1,1505.15,23461,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:33:59,1504.55,1505.15,1504.1,1505.15,23461,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:34:59,1504.55,1505.15,1504.1,1505.15,23461,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:35:59,1505.15,1505.55,1504.5,1505.2,31824,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:36:59,1505.15,1505.55,1504.5,1505.2,31824,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:37:59,1505.15,1505.55,1504.5,1505.2,31824,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:38:59,1505.15,1505.55,1504.5,1505.2,31824,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:39:59,1505.15,1505.55,1504.5,1505.2,31824,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:40:59,1505.2,1505.2,1504.25,1504.6,14294,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:41:59,1505.2,1505.2,1504.25,1504.6,14294,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:42:59,1505.2,1505.2,1504.25,1504.6,14294,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:43:59,1505.2,1505.2,1504.25,1504.6,14294,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:44:59,1505.2,1505.2,1504.25,1504.6,14294,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:45:59,1504.6,1504.65,1502.9,1503.4,23320,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:46:59,1504.6,1504.65,1502.9,1503.4,23320,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:47:59,1504.6,1504.65,1502.9,1503.4,23320,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:48:59,1504.6,1504.65,1502.9,1503.4,23320,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:49:59,1504.6,1504.65,1502.9,1503.4,23320,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:50:59,1503.75,1503.75,1503.05,1503.25,20103,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:51:59,1503.75,1503.75,1503.05,1503.25,20103,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:52:59,1503.75,1503.75,1503.05,1503.25,20103,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:53:59,1503.75,1503.75,1503.05,1503.25,20103,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:54:59,1503.75,1503.75,1503.05,1503.25,20103,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:55:59,1503.25,1503.65,1502.15,1503.65,40259,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:56:59,1503.25,1503.65,1502.15,1503.65,40259,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:57:59,1503.25,1503.65,1502.15,1503.65,40259,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:58:59,1503.25,1503.65,1502.15,1503.65,40259,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 11:59:59,1503.25,1503.65,1502.15,1503.65,40259,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:00:59,1503.2,1505.55,1503.15,1504.95,38580,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:01:59,1503.2,1505.55,1503.15,1504.95,38580,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:02:59,1503.2,1505.55,1503.15,1504.95,38580,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:03:59,1503.2,1505.55,1503.15,1504.95,38580,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:04:59,1503.2,1505.55,1503.15,1504.95,38580,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:05:59,1505.15,1505.15,1503.25,1503.75,30747,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:06:59,1505.15,1505.15,1503.25,1503.75,30747,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:07:59,1505.15,1505.15,1503.25,1503.75,30747,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:08:59,1505.15,1505.15,1503.25,1503.75,30747,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:09:59,1505.15,1505.15,1503.25,1503.75,30747,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:10:59,1503.75,1504.4,1502.85,1503.65,42161,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:11:59,1503.75,1504.4,1502.85,1503.65,42161,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:12:59,1503.75,1504.4,1502.85,1503.65,42161,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:13:59,1503.75,1504.4,1502.85,1503.65,42161,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:14:59,1503.75,1504.4,1502.85,1503.65,42161,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:15:59,1503.65,1505.25,1503.45,1504.15,38498,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:16:59,1503.65,1505.25,1503.45,1504.15,38498,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:17:59,1503.65,1505.25,1503.45,1504.15,38498,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:18:59,1503.65,1505.25,1503.45,1504.15,38498,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:19:59,1503.65,1505.25,1503.45,1504.15,38498,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:20:59,1504.2,1504.5,1499.2,1500.7,166771,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:21:59,1504.2,1504.5,1499.2,1500.7,166771,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:22:59,1504.2,1504.5,1499.2,1500.7,166771,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:23:59,1504.2,1504.5,1499.2,1500.7,166771,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:24:59,1504.2,1504.5,1499.2,1500.7,166771,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:25:59,1500.7,1500.75,1498.85,1499.6,106354,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:26:59,1500.7,1500.75,1498.85,1499.6,106354,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:27:59,1500.7,1500.75,1498.85,1499.6,106354,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:28:59,1500.7,1500.75,1498.85,1499.6,106354,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:29:59,1500.7,1500.75,1498.85,1499.6,106354,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:30:59,1499.5,1500.7,1497.95,1500.65,114980,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:31:59,1499.5,1500.7,1497.95,1500.65,114980,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:32:59,1499.5,1500.7,1497.95,1500.65,114980,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:33:59,1499.5,1500.7,1497.95,1500.65,114980,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:34:59,1499.5,1500.7,1497.95,1500.65,114980,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:35:59,1500.75,1501.8,1500.5,1500.75,45304,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:36:59,1500.75,1501.8,1500.5,1500.75,45304,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:37:59,1500.75,1501.8,1500.5,1500.75,45304,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:38:59,1500.75,1501.8,1500.5,1500.75,45304,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:39:59,1500.75,1501.8,1500.5,1500.75,45304,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:40:59,1500.75,1500.95,1499.25,1500.35,43875,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:41:59,1500.75,1500.95,1499.25,1500.35,43875,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:42:59,1500.75,1500.95,1499.25,1500.35,43875,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:43:59,1500.75,1500.95,1499.25,1500.35,43875,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:44:59,1500.75,1500.95,1499.25,1500.35,43875,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:45:59,1500.35,1501.75,1500.35,1501.55,36339,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:46:59,1500.35,1501.75,1500.35,1501.55,36339,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:47:59,1500.35,1501.75,1500.35,1501.55,36339,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:48:59,1500.35,1501.75,1500.35,1501.55,36339,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:49:59,1500.35,1501.75,1500.35,1501.55,36339,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:50:59,1501.55,1501.75,1501.0,1501.6,34088,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:51:59,1501.55,1501.75,1501.0,1501.6,34088,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:52:59,1501.55,1501.75,1501.0,1501.6,34088,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:53:59,1501.55,1501.75,1501.0,1501.6,34088,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:54:59,1501.55,1501.75,1501.0,1501.6,34088,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:55:59,1501.35,1501.6,1500.65,1500.75,29367,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:56:59,1501.35,1501.6,1500.65,1500.75,29367,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:57:59,1501.35,1501.6,1500.65,1500.75,29367,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:58:59,1501.35,1501.6,1500.65,1500.75,29367,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 12:59:59,1501.35,1501.6,1500.65,1500.75,29367,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:00:59,1500.65,1500.75,1498.2,1499.2,72981,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:01:59,1500.65,1500.75,1498.2,1499.2,72981,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:02:59,1500.65,1500.75,1498.2,1499.2,72981,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:03:59,1500.65,1500.75,1498.2,1499.2,72981,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:04:59,1500.65,1500.75,1498.2,1499.2,72981,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:05:59,1499.2,1500.55,1499.1,1499.3,47517,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:06:59,1499.2,1500.55,1499.1,1499.3,47517,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:07:59,1499.2,1500.55,1499.1,1499.3,47517,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:08:59,1499.2,1500.55,1499.1,1499.3,47517,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:09:59,1499.2,1500.55,1499.1,1499.3,47517,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:10:59,1499.5,1499.8,1496.5,1497.3,116207,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:11:59,1499.5,1499.8,1496.5,1497.3,116207,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:12:59,1499.5,1499.8,1496.5,1497.3,116207,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:13:59,1499.5,1499.8,1496.5,1497.3,116207,RELIANCE-EQ,RELIANCE,,,,
2020-01-01 13:14:59,1499.5,1499.8,1496.5,1497.3,116207,RELIANCE-EQ,RELIANCE,,,,
